     velsurf       thk_regu           glen
     34.4200        15.5146        -0.5143
     34.4216        15.5142        -0.5143
     34.4198        15.5142        -0.5143
     34.4214        15.5138        -0.5143
     34.4195        15.5137        -0.5143
     34.4210        15.5133        -0.5143
     34.4193        15.5132        -0.5143
     34.4209        15.5128        -0.5143
     34.4192        15.5127        -0.5143
     34.4208        15.5123        -0.5143
     34.4191        15.5122        -0.5143
     34.4207        15.5117        -0.5143
     34.4187        15.5116        -0.5143
     34.4207        15.5111        -0.5143
     34.4189        15.5111        -0.5143
     34.4207        15.5106        -0.5143
     34.4188        15.5105        -0.5143
     34.4205        15.5100        -0.5143
     34.4188        15.5099        -0.5143
     34.4205        15.5094        -0.5143
     34.4189        15.5093        -0.5143
     34.4206        15.5088        -0.5143
     34.4188        15.5087        -0.5143
     34.4207        15.5082        -0.5143
     34.4190        15.5081        -0.5143
     34.4208        15.5076        -0.5143
     34.4189        15.5075        -0.5143
     34.4208        15.5070        -0.5143
     34.4191        15.5068        -0.5143
     34.4216        15.5063        -0.5143
     34.4194        15.5062        -0.5143
     34.4216        15.5057        -0.5143
     34.4193        15.5056        -0.5143
     34.4218        15.5051        -0.5143
     34.4195        15.5049        -0.5143
     34.4219        15.5044        -0.5143
     34.4196        15.5043        -0.5143
     34.4220        15.5038        -0.5143
     34.4198        15.5037        -0.5143
     34.4223        15.5032        -0.5143
     34.4201        15.5030        -0.5144
     34.3331        15.5025        -0.5144
     34.3308        15.5024        -0.5144
     34.3325        15.5021        -0.5144
     34.3303        15.5020        -0.5144
     34.3323        15.5015        -0.5144
     34.3301        15.5014        -0.5144
     34.3323        15.5009        -0.5144
     34.3301        15.5007        -0.5144
     34.3324        15.5002        -0.5144
     34.3301        15.5000        -0.5144
     34.3322        15.4995        -0.5144
     34.3302        15.4992        -0.5144
     34.3322        15.4987        -0.5144
     34.3304        15.4985        -0.5144
     34.3324        15.4979        -0.5144
     34.3305        15.4976        -0.5144
     34.3327        15.4971        -0.5144
     34.3307        15.4968        -0.5144
     34.3330        15.4962        -0.5144
     34.3309        15.4960        -0.5144
     34.3332        15.4954        -0.5144
     34.3312        15.4951        -0.5144
