        rmsthk      stdthk       rmsvel       stdvel       rmsdiv       stddiv       rmsusurf       stdusurf       vol
-7.2010507584 26.3870849609 -27.5855846405 32.1588859558 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.6526260376
-7.2371554375 26.4407310486 -27.6000194550 32.1503181458 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.6423892975
-7.2724585533 26.4930553436 -27.6117229462 32.1410865784 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.6323785782
-7.3065657616 26.5442447662 -27.6250190735 32.1332359314 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.6227073669
-7.3404135704 26.5946197510 -27.6360664368 32.1244850159 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.6131086349
-7.3740601540 26.6447391510 -27.6493320465 32.1168785095 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.6035690308
-7.4082612991 26.6952018738 -27.6606388092 32.1084098816 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.5938701630
-7.4425196648 26.7458133698 -27.6742687225 32.1005287170 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.5841550827
-7.4771571159 26.7969245911 -27.6857910156 32.0918807983 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.5743341446
-7.5112948418 26.8476753235 -27.7041950226 32.0805015564 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.5646543503
-7.5452933311 26.8978290558 -27.7125511169 32.0746421814 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.5550117493
-7.5784444809 26.9466152191 -27.7270545959 32.0662994385 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.5456123352
-7.6112794876 26.9944591522 -27.7393493652 32.0562973022 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.5363025665
-7.6433777809 27.0418376923 -27.7562599182 32.0459861755 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.5272006989
-7.6750555038 27.0885887146 -27.7634162903 32.0399246216 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.5182180405
-7.7062144279 27.1360855103 -27.7751083374 32.0334396362 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.5093822479
-7.7372789383 27.1828727722 -27.7899208069 32.0215301514 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.5005741119
-7.7678394318 27.2303562164 -27.8048515320 32.0122909546 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.4919071198
-7.7979507446 27.2767696381 -27.8134555817 32.0053520203 0.0000000000 0.0000000000 13.9437055588 30.6557617188 10.4833698273
